1548609482.065757,1.01857
1548609482.082335,1.00391
1548609482.0977762,0.98925
1548609482.129426,1.0088
1548609482.145532,0.99413
1548609482.161739,0.99902
1548609482.177871,0.99902
1548609482.193928,0.99413
1548609482.209826,0.98436
1548609482.241458,0.97947
1548609482.25759,0.96481
1548609482.27353,0.9697
1548609482.289744,0.97458
1548609482.305792,0.98436
1548609482.3217652,0.98925
1548609482.353344,0.97458
1548609482.369514,0.9697
1548609482.3856719,0.95992
1548609482.4017332,0.95015
1548609482.417818,0.95015
1548609482.449282,0.95992
1548609482.465323,0.95992
1548609482.481324,0.96481
1548609482.497386,0.9697
1548609482.5136251,0.95503
1548609482.529797,0.94526
1548609482.5614522,0.93548
1548609482.5773811,0.9306
1548609482.593554,0.93548
1548609482.6096509,0.94037
1548609482.6258,0.95503
1548609482.6416378,0.94037
1548609482.673285,0.94037
1548609482.689507,0.92571
1548609482.705568,0.91593
1548609482.72144,0.91593
1548609482.737643,0.92571
1548609482.753512,0.92082
1548609482.785524,0.9306
1548609482.8013802,0.9306
1548609482.8175051,0.92082
1548609482.8337312,0.91593
1548609482.849629,0.90127
1548609482.865682,0.90127
1548609482.897148,0.91105
1548609482.9134452,0.91105
1548609482.929305,0.92082
1548609482.9455109,0.92082
1548609482.9615428,0.89638
1548609482.97771,0.89638
1548609483.0092218,0.89638
1548609483.025252,0.88661
1548609483.041461,0.8915
1548609483.057636,0.8915
1548609483.073364,0.90616
1548609483.0896058,0.90127
1548609483.1211488,0.89638
1548609483.1371598,0.88661
1548609483.153226,0.87683
1548609483.169318,0.87195
1548609483.185771,0.87683
1548609483.217046,0.87683
1548609483.233206,0.88661
1548609483.249263,0.88172
1548609483.265428,0.88172
1548609483.2816021,0.87683
1548609483.297696,0.86217
1548609483.329057,0.86217
1548609483.345083,0.86706
1548609483.36111,0.87195
1548609483.377161,0.88661
1548609483.393337,0.87683
1548609483.4094641,0.87683
1548609483.441053,0.86706
1548609483.457364,0.85728
1548609483.4732249,0.84751
1548609483.4892092,0.85239
1548609483.5056288,0.85728
1548609483.521441,0.86706
1548609483.553191,0.87195
1548609483.569103,0.85728
1548609483.585336,0.85728
1548609483.60154,0.84751
1548609483.61752,0.84751
1548609483.633594,0.84751
1548609483.6650429,0.85239
1548609483.681232,0.85239
1548609483.6971169,0.85728
1548609483.713572,0.85239
1548609483.729397,0.85239
1548609483.7455401,0.83773
1548609483.777042,0.83284
1548609483.793055,0.83773
1548609483.809246,0.84751
1548609483.825418,0.84751
1548609483.8414688,0.85239
1548609483.857343,0.84262
1548609483.888971,0.83773
1548609483.904924,0.83773
1548609483.921234,0.83284
1548609483.937366,0.82307
1548609483.953459,0.82796
1548609483.984846,0.83773
1548609484.000942,0.83773
1548609484.016903,0.83284
1548609484.033049,0.83284
1548609484.049695,0.81818
1548609484.065391,0.80841
1548609484.0967581,0.80841
1548609484.112801,0.80841
1548609484.128897,0.82307
1548609484.145086,0.82796
1548609484.161411,0.81818
1548609484.177296,0.81329
1548609484.2090502,0.80352
1548609484.2248409,0.79863
1548609484.240891,0.79863
1548609484.25689,0.79863
1548609484.273132,0.80841
1548609484.2891588,0.81818
1548609484.32077,0.81329
1548609484.336917,0.80841
1548609484.3529441,0.80352
1548609484.369091,0.78886
1548609484.385225,0.79374
1548609484.4013162,0.79863
1548609484.43282,0.79863
1548609484.44877,0.80352
1548609484.4647648,0.80841
1548609484.481256,0.80352
1548609484.497165,0.79374
1548609484.513323,0.77908
1548609484.544801,0.78397
1548609484.560862,0.77908
1548609484.5770721,0.78886
1548609484.5932958,0.80352
1548609484.60926,0.79374
1548609484.62532,0.78886
1548609484.656814,0.77419
1548609484.67274,0.77908
1548609484.6887429,0.76931
1548609484.7049851,0.77908
1548609484.7212071,0.77419
1548609484.737277,0.77908
1548609484.7688801,0.78397
1548609484.784977,0.77908
1548609484.800735,0.77419
1548609484.8171751,0.76931
1548609484.8330638,0.75464
1548609484.8648498,0.76442
1548609484.880841,0.76931
1548609484.8970182,0.78397
1548609484.9129758,0.77419
1548609484.929143,0.77419
1548609484.945207,0.76442
1548609484.976801,0.75464
1548609484.992932,0.75464
1548609485.008926,0.75464
1548609485.025016,0.75953
1548609485.041257,0.76931
1548609485.057228,0.77908
1548609485.088678,0.76931
1548609485.104749,0.76442
1548609485.1207712,0.75953
1548609485.136847,0.74487
1548609485.152981,0.74976
1548609485.1689348,0.75464
1548609485.200671,0.76442
1548609485.216693,0.76442
1548609485.2328691,0.75464
1548609485.2490869,0.75953
1548609485.265059,0.73998
1548609485.281204,0.73998
1548609485.3126242,0.74487
1548609485.3287811,0.74976
1548609485.344918,0.75953
1548609485.36098,0.76931
1548609485.3770728,0.75953
1548609485.3931892,0.74976
1548609485.424565,0.73509
1548609485.4406772,0.73021
1548609485.4567091,0.73998
1548609485.4731,0.74487
1548609485.4889522,0.74976
1548609485.5051231,0.75464
1548609485.5366359,0.74487
1548609485.552792,0.74487
1548609485.568741,0.73021
1548609485.584991,0.73021
1548609485.6009579,0.73021
1548609485.6325371,0.73998
1548609485.648617,0.74487
1548609485.664747,0.74976
1548609485.68078,0.74487
1548609485.697108,0.73998
1548609485.712862,0.73021
1548609485.74451,0.72532
1548609485.760708,0.72532
1548609485.776881,0.73509
1548609485.79263,0.73998
1548609485.808827,0.74976
1548609485.8249369,0.74487
1548609485.856391,0.73998
1548609485.872593,0.73021
1548609485.888545,0.72043
1548609485.90464,0.73021
1548609485.920715,0.73021
1548609485.9367151,0.73509
1548609485.9682932,0.73998
1548609485.9844742,0.73998
1548609486.000415,0.73998
1548609486.016663,0.72532
1548609486.03279,0.72043
1548609486.048722,0.72043
1548609486.080287,0.72532
1548609486.096389,0.72532
1548609486.112257,0.73998
1548609486.128704,0.73509
1548609486.144583,0.73021
1548609486.1605918,0.72043
1548609486.192131,0.71065
1548609486.2083352,0.71554
1548609486.224064,0.72043
1548609486.240444,0.72043
1548609486.256563,0.73021
1548609486.272487,0.73509
1548609486.304074,0.72532
1548609486.3201768,0.71065
1548609486.336277,0.70088
1548609486.352289,0.70577
1548609486.3684108,0.70577
1548609486.399766,0.71065
1548609486.416013,0.72043
1548609486.431905,0.71554
1548609486.448032,0.70577
1548609486.4640288,0.70088
1548609486.480326,0.70088
1548609486.51177,0.6911
1548609486.527928,0.70577
1548609486.54387,0.70088
1548609486.559963,0.71554
1548609486.576063,0.71554
1548609486.5922098,0.70577
1548609486.623615,0.71065
1548609486.639617,0.6911
1548609486.655812,0.68622
1548609486.672139,0.69599
1548609486.687962,0.69599
1548609486.7040372,0.70577
1548609486.735756,0.70577
1548609486.751703,0.69599
1548609486.767777,0.69599
1548609486.783788,0.69599
1548609486.799775,0.6911
1548609486.815789,0.69599
1548609486.847583,0.69599
1548609486.863606,0.70088
1548609486.879348,0.70577
1548609486.895657,0.69599
1548609486.9115908,0.69599
1548609486.927779,0.68622
1548609486.959438,0.68133
1548609486.97553,0.68133
1548609486.991478,0.69599
1548609487.007757,0.70088
1548609487.0238879,0.70577
1548609487.055202,0.70088
1548609487.071421,0.69599
1548609487.087508,0.68622
1548609487.10355,0.6911
1548609487.119767,0.68622
1548609487.1355789,0.6911
1548609487.167336,0.70577
1548609487.183413,0.71065
1548609487.199556,0.70577
1548609487.215589,0.69599
1548609487.231858,0.6911
1548609487.2478569,0.68622
1548609487.279427,0.68133
1548609487.295514,0.6911
1548609487.311504,0.69599
1548609487.3274372,0.70088
1548609487.3437319,0.70577
1548609487.3597481,0.69599
1548609487.3912268,0.68622
1548609487.407435,0.68622
1548609487.423393,0.68133
1548609487.4393668,0.6911
1548609487.455616,0.69599
1548609487.471533,0.69599
1548609487.5031638,0.69599
1548609487.519389,0.68622
1548609487.5352662,0.68133
1548609487.551585,0.68622
1548609487.56772,0.67644
1548609487.5836108,0.6911
1548609487.615351,0.6911
1548609487.63118,0.70088
1548609487.647166,0.69599
1548609487.663574,0.69599
1548609487.679614,0.68622
1548609487.695673,0.68622
1548609487.7274072,0.67644
1548609487.743407,0.68133
1548609487.759226,0.6911
1548609487.775549,0.70088
1548609487.79161,0.69599
1548609487.8230278,0.68622
1548609487.839206,0.68133
1548609487.855277,0.67644
1548609487.8713589,0.67644
1548609487.887536,0.68622
1548609487.903498,0.68622
1548609487.9352162,0.69599
1548609487.951038,0.69599
1548609487.967308,0.68622
1548609487.983383,0.68133
1548609487.999516,0.68133
1548609488.015359,0.67155
1548609488.047053,0.68133
1548609488.0630558,0.68133
1548609488.079236,0.69599
1548609488.0949912,0.6911
1548609488.11148,0.6911
1548609488.127389,0.68133
1548609488.159051,0.68133
1548609488.1750422,0.67155
1548609488.191282,0.67644
1548609488.207179,0.68133
1548609488.223318,0.70088
1548609488.239417,0.72043
1548609488.271102,0.68622
1548609488.287134,0.67644
1548609488.3030138,0.67644
1548609488.3195992,0.67644
1548609488.3353899,0.67644
1548609488.35146,0.68133
1548609488.383123,0.68622
1548609488.399137,0.68622
1548609488.4152699,0.68133
1548609488.4314492,0.68133
1548609488.4471219,0.67644
1548609488.46351,0.67644
1548609488.4951239,0.67644
1548609488.5111868,0.68622
1548609488.527055,0.68622
1548609488.543225,0.69599
1548609488.559353,0.68622
1548609488.575422,0.67644
1548609488.607127,0.67155
1548609488.623085,0.67644
1548609488.639039,0.67155
1548609488.6553679,0.67644
1548609488.6712792,0.68133
1548609488.702765,0.6911
1548609488.7190442,0.67644
1548609488.7349398,0.67644
1548609488.751034,0.67644
1548609488.767284,0.66178
1548609488.7833312,0.66178
1548609488.814943,0.66667
1548609488.83089,0.68133
1548609488.8467689,0.68133
1548609488.863134,0.67644
1548609488.879287,0.67644
1548609488.895412,0.66178
1548609488.926943,0.65689
1548609488.94289,0.65689
1548609488.9590242,0.67155
1548609488.974978,0.67644
1548609488.991093,0.68622
1548609489.007172,0.67644
1548609489.038903,0.67644
1548609489.054912,0.66178
1548609489.070945,0.652
1548609489.086994,0.65689
1548609489.1031208,0.66667
1548609489.119262,0.68133
1548609489.150948,0.68133
1548609489.166972,0.66667
1548609489.182944,0.66178
1548609489.199177,0.66667
1548609489.2149959,0.66178
1548609489.230947,0.66178
1548609489.262676,0.66178
1548609489.278678,0.67155
1548609489.2949939,0.67155
1548609489.3111098,0.66667
1548609489.327142,0.66178
1548609489.343264,0.65689
1548609489.374839,0.64712
1548609489.390869,0.652
1548609489.40675,0.66178
1548609489.4230158,0.66667
1548609489.43909,0.67155
1548609489.470737,0.66667
1548609489.486741,0.67155
1548609489.502789,0.65689
1548609489.5188942,0.652
1548609489.535069,0.66178
1548609489.55115,0.66178
1548609489.582664,0.66667
1548609489.598778,0.67155
1548609489.614816,0.67155
1548609489.631047,0.66667
1548609489.647072,0.65689
1548609489.6629949,0.652
1548609489.694622,0.65689
1548609489.710704,0.66178
1548609489.7268538,0.66178
1548609489.742754,0.67644
1548609489.759122,0.67644
1548609489.775074,0.67155
1548609489.80668,0.65689
1548609489.8227782,0.652
1548609489.8388102,0.66178
1548609489.855291,0.66178
1548609489.8710148,0.67644
1548609489.886921,0.67155
1548609489.918709,0.66667
1548609489.9346602,0.66667
1548609489.950859,0.66178
1548609489.9669929,0.65689
1548609489.9830232,0.65689
1548609489.999069,0.66178
1548609490.0304902,0.66667
1548609490.0467021,0.67644
1548609490.06283,0.67644
1548609490.078628,0.67155
1548609490.095026,0.66178
1548609490.111129,0.66178
1548609490.1426718,0.65689
1548609490.158668,0.66178
1548609490.1746812,0.66667
1548609490.190803,0.67644
1548609490.2073169,0.67644
1548609490.223038,0.66667
1548609490.2546089,0.66667
1548609490.270489,0.65689
1548609490.2867231,0.66178
1548609490.302779,0.66178
1548609490.318987,0.66667
1548609490.350483,0.67644
1548609490.366633,0.67644
1548609490.38254,0.67155
1548609490.398638,0.66178
1548609490.414774,0.65689
1548609490.430905,0.652
1548609490.462594,0.66178
1548609490.478637,0.66667
1548609490.494654,0.66667
1548609490.51055,0.67644
1548609490.52674,0.66667
1548609490.542988,0.66667
1548609490.574374,0.66178
1548609490.5903869,0.64712
1548609490.606498,0.66178
1548609490.622781,0.66667
1548609490.638724,0.67155
1548609490.6548731,0.68133
1548609490.686379,0.67155
1548609490.7023518,0.66178
1548609490.718668,0.65689
1548609490.734633,0.652
1548609490.750794,0.65689
1548609490.766784,0.66178
1548609490.798489,0.67155
1548609490.814496,0.67155
1548609490.830328,0.67644
1548609490.846634,0.66667
1548609490.8626618,0.65689
1548609490.878619,0.65689
1548609490.91033,0.65689
1548609490.926431,0.66178
1548609490.942215,0.67155
1548609490.958453,0.68133
1548609490.974584,0.67644
1548609490.9906409,0.66178
1548609491.022156,0.66178
1548609491.0382028,0.65689
1548609491.054081,0.66178
1548609491.070164,0.66178
1548609491.086496,0.66667
1548609491.118127,0.68133
1548609491.134395,0.66667
1548609491.150259,0.66178
1548609491.166136,0.652
1548609491.18206,0.65689
1548609491.1982331,0.64712
1548609491.2299268,0.65689
1548609491.246177,0.66178
1548609491.262113,0.67644
1548609491.277981,0.66667
1548609491.2942688,0.65689
1548609491.3102589,0.65689
1548609491.3417861,0.652
1548609491.357857,0.64712
1548609491.373894,0.65689
1548609491.390274,0.66667
1548609491.406155,0.66667
1548609491.422102,0.66667
1548609491.4537542,0.66178
1548609491.469823,0.652
1548609491.485879,0.64223
1548609491.502176,0.652
1548609491.51806,0.65689
1548609491.5340889,0.652
1548609491.565674,0.66178
1548609491.5817118,0.65689
1548609491.597717,0.66178
1548609491.613981,0.652
1548609491.62992,0.63734
1548609491.646189,0.64223
1548609491.677471,0.64223
1548609491.693507,0.652
1548609491.709505,0.65689
1548609491.72577,0.66178
1548609491.741824,0.652
1548609491.773407,0.64712
1548609491.7893991,0.63734
1548609491.805577,0.63734
1548609491.821646,0.64223
1548609491.837714,0.64712
1548609491.8537831,0.652
1548609491.8853152,0.66667
1548609491.9012322,0.652
1548609491.917448,0.652
1548609491.933433,0.63734
1548609491.949738,0.63734
1548609491.965593,0.64223
1548609491.997439,0.652
1548609492.0134542,0.65689
1548609492.029294,0.65689
1548609492.045175,0.65689
1548609492.061717,0.652
1548609492.077632,0.64712
1548609492.109165,0.63734
1548609492.125429,0.64223
1548609492.1412868,0.64223
1548609492.157799,0.65689
1548609492.173456,0.65689
1548609492.189684,0.64712
1548609492.22116,0.64712
1548609492.2372339,0.64223
1548609492.253491,0.63734
1548609492.2697,0.64712
1548609492.285537,0.64712
1548609492.301619,0.65689
1548609492.333055,0.652
1548609492.349382,0.64712
1548609492.365282,0.64223
1548609492.381599,0.63734
1548609492.3977149,0.63245
1548609492.4136581,0.63734
1548609492.445187,0.652
1548609492.461157,0.652
1548609492.4772182,0.65689
1548609492.49358,0.64712
1548609492.5096068,0.64712
1548609492.5409951,0.64223
1548609492.557145,0.63734
1548609492.573153,0.63734
1548609492.589275,0.64712
1548609492.605383,0.652
1548609492.621544,0.652
1548609492.653172,0.64712
1548609492.669214,0.64223
1548609492.6852329,0.64223
1548609492.7012851,0.62757
1548609492.717452,0.63734
1548609492.7333062,0.652
1548609492.7651389,0.652
1548609492.7810361,0.652
1548609492.797246,0.652
1548609492.813331,0.652
1548609492.829483,0.64223
1548609492.845278,0.64223
1548609492.8769011,0.63734
1548609492.893182,0.64223
1548609492.9090528,0.652
1548609492.925078,0.66178
1548609492.941361,0.652
1548609492.957472,0.64712
1548609492.988982,0.64223
1548609493.005194,0.63245
1548609493.021153,0.63245
1548609493.03716,0.652
1548609493.053458,0.64712
1548609493.06947,0.66667
1548609493.10115,0.65689
1548609493.117038,0.64712
1548609493.133164,0.652
1548609493.1491709,0.63734
